0.4;0.3;0;0;0;0.4;0;0;0;0
0.2;0;0;0;0;0.2;0;0;0;0
0;0.35;1;0.7;0.6;0;0;0.3;0.28;0.23
0;0.35;0;0;0;0;0.3;0;0;0
0;0;0;0;0;0;0.7;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0.1;0;0;0.45;0.45;0.4
0;0;0;0.3;0.3;0;0;0.25;0.2;0.3
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0.05;0.05
0;0;0;0;0;0;0;0;0.02;0.02
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0.4;0;0;0;0;0.4;0;0;0;0
