0.18;0;0;0;0.18;0;0;0
0.15;0;0;0;0.15;0;0;0
0;0.6;0.7;0.4;0;0.2;0.15;0.15
0.17;0;0;0;0.17;0;0;0
0.25;0;0;0;0.25;0;0;0
0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0
0;0;0.15;0;0;0;0;0
0;0;0;0;0;0;0;0
0;0.3;0.15;0.4;0;0.1;0.1;0.1
0;0;0;0;0;0;0;0
0;0.1;0;0.1;0;0.7;0.7;0.7
0;0;0;0;0;0;0.05;0.05
0;0;0;0;0;0;0;0
0;0;0;0.1;0;0;0;0
0.25;0;0;0;0.25;0;0;0
