x	y
111180.000002	13020000.000000
111239.999998	13010000.000000
111299.000000	13020000.000000
111360.000001	13010000.000000
111419.000003	13010000.000000
111478.999999	13010000.000000
111540.000000	13020000.000000
111599.000002	13020000.000000
111658.999998	13030000.000000
111720.000000	13020000.000000
111779.000001	13020000.000000
111838.999998	13020000.000000
111899.999999	13020000.000000
111959.000001	13020000.000000
112018.999997	13030000.000000
112079.999998	13030000.000000
112139.000000	13030000.000000
112199.000007	13020000.000000
112259.999998	13030000.000000
112318.999999	13020000.000000
112380.000000	13010000.000000
112439.999997	13050000.000000
112498.999999	13060000.000000
112560.000000	12950000.000000
112620.000006	13010000.000000
112678.999998	13040000.000000
112739.999999	13050000.000000
112800.000006	13050000.000000
112858.999997	13040000.000000
112919.999998	13040000.000000
112980.000005	13040000.000000
113038.999997	13030000.000000
113099.999998	13050000.000000
113160.000004	13040000.000000
113219.000006	13050000.000000
113279.999997	13050000.000000
113340.000004	13050000.000000
113399.000005	13040000.000000
113460.000006	13050000.000000
113518.999998	13070000.000000
113579.000005	13090000.000000
113640.000006	13080000.000000
113700.000002	13110000.000000
113759.000004	13120000.000000
113820.000005	13130000.000000
113878.999997	13140000.000000
113939.000003	13140000.000000
114000.000004	13150000.000000
114059.000006	13150000.000000
114119.000003	13160000.000000
114180.000004	13160000.000000
114239.000006	13170000.000000
114299.000002	13180000.000000
114360.000003	13210000.000000
114419.000005	13220000.000000
114479.000001	13210000.000000
114540.000002	13220000.000000
114599.000004	13230000.000000
114659.000001	13240000.000000
114720.000002	13130000.000000
114779.000004	13170000.000000
114839.000000	13190000.000000
114900.000001	13170000.000000
114959.000003	13210000.000000
115018.999999	13220000.000000
115080.000000	13240000.000000
115139.000002	13250000.000000
115198.999999	13260000.000000
115260.000000	13260000.000000
115319.000002	13270000.000000
115380.000003	13290000.000000
115439.999999	13290000.000000
115499.000001	13280000.000000
115560.000002	13280000.000000
115619.999998	13290000.000000
115679.000000	13280000.000000
115740.000001	13290000.000000
115799.999998	13280000.000000
115859.000000	13240000.000000
115920.000001	13300000.000000
115979.999997	13310000.000000
116038.999999	13300000.000000
116100.000000	13320000.000000
116160.000006	13320000.000000
116218.999998	13320000.000000
116279.999999	13330000.000000
116339.000001	13320000.000000
116398.999998	13330000.000000
116459.999999	13320000.000000
116519.000001	13330000.000000
116578.999997	13320000.000000
116639.999998	13330000.000000
116699.000000	13330000.000000
116759.000006	13340000.000000
116819.999997	13340000.000000
116878.999999	13340000.000000
116939.000006	13310000.000000
116999.999997	13320000.000000
117058.999998	13330000.000000
117119.000005	13320000.000000
117180.000006	13330000.000000
117238.999998	13330000.000000
117299.000004	13320000.000000
117360.000005	13330000.000000
117418.999997	13330000.000000
117479.999998	13330000.000000
117540.000005	13340000.000000
117599.000007	13330000.000000
117659.999998	13340000.000000
117720.000004	13340000.000000
117779.000006	13340000.000000
117839.999997	13340000.000000
117900.000003	13340000.000000
117959.000005	13340000.000000
118020.000006	13350000.000000
118080.000003	13340000.000000
118139.000005	13340000.000000
118200.000006	13340000.000000
118260.000002	13330000.000000
118319.000004	13320000.000000
118380.000005	13330000.000000
118438.999997	13340000.000000
118499.000003	13360000.000000
118560.000004	13370000.000000
118619.000006	13360000.000000
118679.000003	13370000.000000
118740.000004	13380000.000000
118799.000005	13390000.000000
118859.000002	13400000.000000
118920.000003	13390000.000000
118979.000005	13400000.000000
119039.000001	13400000.000000
119100.000002	13400000.000000
119159.000004	13390000.000000
119219.000001	13400000.000000
119280.000002	13400000.000000
119339.000003	13390000.000000
119399.000000	13390000.000000
119460.000001	13380000.000000
119519.000003	13380000.000000
119580.000004	13380000.000000
119640.000000	13380000.000000
119699.000002	13380000.000000
119760.000003	13380000.000000
119820.000000	13380000.000000
119879.000001	13370000.000000
119940.000002	13370000.000000
119999.999999	13380000.000000
120059.000001	13390000.000000
120120.000002	13390000.000000
120179.999998	13390000.000000
120239.000000	13390000.000000
120300.000001	13390000.000000
120359.999998	13390000.000000
120418.999999	13390000.000000
120480.000000	13390000.000000
120539.000002	13400000.000000
120598.999999	13410000.000000
120660.000000	13400000.000000
120719.000002	13400000.000000
120778.999998	13400000.000000
120839.999999	13400000.000000
120899.000001	13420000.000000
120958.999997	13420000.000000
121019.999998	13420000.000000
121079.000000	13430000.000000
121138.999997	13440000.000000
121199.999998	13430000.000000
121259.000000	13440000.000000
121319.000006	13440000.000000
121379.999997	13430000.000000
121438.999999	13460000.000000
121499.000005	13460000.000000
121560.000006	13460000.000000
121618.999998	13470000.000000
121679.999999	13460000.000000
121740.000006	13460000.000000
121798.999998	13460000.000000
121859.999999	13470000.000000
121920.000005	13460000.000000
121978.999997	13460000.000000
122039.999998	13460000.000000
122100.000004	13460000.000000
122159.000006	13470000.000000
122219.999997	13460000.000000
122280.000004	13470000.000000
122339.000006	13470000.000000
122399.999997	13460000.000000
122458.999998	13460000.000000
122519.000005	13480000.000000
122580.000006	13480000.000000
122638.999998	13470000.000000
122699.000004	13490000.000000
122760.000005	13500000.000000
122818.999997	13500000.000000
122879.000004	13500000.000000
122940.000005	13510000.000000
122999.000007	13510000.000000
123059.000003	13520000.000000
123120.000004	13550000.000000
123179.000006	13550000.000000
123239.000002	13550000.000000
123300.000003	13560000.000000
123359.000005	13570000.000000
123419.000002	13570000.000000
123480.000003	13560000.000000
123539.000005	13560000.000000
123599.000001	13570000.000000
123660.000002	13590000.000000
123719.000004	13600000.000000
123780.000005	13610000.000000
123840.000001	13610000.000000
123899.000003	13610000.000000
123960.000004	13620000.000000
124020.000001	13630000.000000
124079.000003	13630000.000000
124140.000004	13630000.000000
124200.000000	13630000.000000
124259.000002	13640000.000000
124320.000003	13630000.000000
124379.000005	13630000.000000
124439.000001	13640000.000000
124500.000002	13640000.000000
124559.000004	13640000.000000
124619.000001	13640000.000000
124680.000002	13640000.000000
124739.000003	13650000.000000
124799.000000	13650000.000000
124860.000001	13630000.000000
124919.000003	13630000.000000
124978.999999	13630000.000000
125040.000000	13630000.000000
125099.000002	13630000.000000
125158.999998	13650000.000000
125220.000000	13660000.000000
125279.000001	13660000.000000
125338.999998	13660000.000000
125399.999999	13660000.000000
125459.000001	13670000.000000
125518.999997	13680000.000000
125579.999998	13670000.000000
125639.000000	13680000.000000
125699.000007	13680000.000000
125759.999998	13670000.000000
125818.999999	13690000.000000
125880.000000	13680000.000000
125939.999997	13690000.000000
125998.999999	13690000.000000
126060.000000	13690000.000000
126120.000006	13690000.000000
126178.999998	13700000.000000
126239.999999	13680000.000000
126299.000001	13570000.000000
126358.999997	13690000.000000
126419.999998	13730000.000000
126479.000000	13770000.000000
126538.999997	13780000.000000
126599.999998	13810000.000000
126659.000000	13830000.000000
126719.000006	13830000.000000
126779.999997	13850000.000000
126838.999999	13860000.000000
126899.000005	13860000.000000
126960.000006	13870000.000000
127018.999998	13870000.000000
127079.000005	13880000.000000
127140.000006	13880000.000000
127198.999998	13930000.000000
127259.000004	13940000.000000
127320.000005	13940000.000000
127378.999997	13940000.000000
127439.000003	13940000.000000
127500.000004	13950000.000000
127559.000006	13950000.000000
127619.999997	13950000.000000
127680.000004	13950000.000000
127739.000006	13960000.000000
127799.999997	13960000.000000
127860.000003	13970000.000000
127919.000005	13970000.000000
127980.000006	13980000.000000
128040.000002	13960000.000000
128099.000004	13970000.000000
128160.000005	13970000.000000
128220.000002	13980000.000000
128279.000004	13980000.000000
128340.000005	13970000.000000
128399.000007	13970000.000000
128459.000003	13980000.000000
128520.000004	13990000.000000
128579.000006	14000000.000000
128639.000002	13980000.000000
128700.000003	14000000.000000
128759.000005	14020000.000000
128819.000002	13990000.000000
128880.000003	13980000.000000
128939.000005	13990000.000000
128999.000001	14000000.000000
129060.000002	13980000.000000
129119.000004	13980000.000000
129179.000000	13990000.000000
129240.000001	14000000.000000
129299.000003	13990000.000000
129359.000000	13990000.000000
129420.000001	13990000.000000
129479.000003	13990000.000000
129538.999999	13970000.000000
129600.000000	13980000.000000
129659.000002	13980000.000000
129720.000003	13980000.000000
129779.999999	13980000.000000
129839.000001	13970000.000000
129900.000002	13980000.000000
129959.999999	13990000.000000
130019.000001	13990000.000000
130080.000002	13980000.000000
130139.999998	13980000.000000
130199.000000	13990000.000000
130260.000001	14000000.000000
130319.999997	14000000.000000
130378.999999	14000000.000000
130440.000000	14000000.000000
130499.999997	13980000.000000
130558.999998	13980000.000000
130620.000000	14000000.000000
130679.000001	14000000.000000
130738.999998	14000000.000000
130799.999999	13990000.000000
130859.000001	13980000.000000
130918.999997	13990000.000000
130979.999998	13990000.000000
131039.000000	13990000.000000
131099.000007	13990000.000000
131159.999998	13990000.000000
131218.999999	13990000.000000
131279.000006	13990000.000000
131339.999997	13980000.000000
131398.999999	13970000.000000
131459.000005	13960000.000000
131520.000006	14010000.000000
131578.999998	14010000.000000
131639.999999	14010000.000000
131700.000006	14030000.000000
131758.999997	14030000.000000
131819.999998	14020000.000000
131880.000005	14030000.000000
131938.999997	14030000.000000
131999.999998	14030000.000000
132060.000004	14030000.000000
132119.000006	14030000.000000
132179.999997	14030000.000000
132240.000004	14030000.000000
132299.000005	14030000.000000
132360.000006	14040000.000000
132420.000003	14040000.000000
132479.000005	14030000.000000
132540.000006	14010000.000000
132598.999998	14000000.000000
132659.000004	14010000.000000
132720.000005	14010000.000000
132778.999997	14010000.000000
132839.000003	14010000.000000
132900.000004	14020000.000000
132959.000006	14030000.000000
133019.000003	14020000.000000
133080.000004	14020000.000000
133139.000006	14020000.000000
133199.000002	14020000.000000
133260.000003	14030000.000000
133319.000005	14030000.000000
133379.000001	14020000.000000
133440.000002	14020000.000000
133499.000004	14020000.000000
133559.000001	14020000.000000
133620.000002	14020000.000000
133679.000004	14020000.000000
133740.000005	14010000.000000
133800.000001	14020000.000000
133859.000003	14030000.000000
133920.000004	14030000.000000
133980.000000	14040000.000000
134039.000002	14040000.000000
134100.000003	14050000.000000
134160.000000	14060000.000000
134219.000002	14040000.000000
134280.000003	14040000.000000
134339.999999	14040000.000000
134399.000001	14040000.000000
134460.000002	14030000.000000
134519.999998	14030000.000000
134579.000000	14040000.000000
134640.000001	14050000.000000
134699.999998	14040000.000000
134759.000000	14080000.000000
134820.000001	14080000.000000
134879.000003	13610000.000000
134938.999999	13790000.000000
135000.000000	13840000.000000
135059.000002	13880000.000000
135118.999998	13890000.000000
135179.999999	13910000.000000
135239.000001	13910000.000000
135298.999998	13920000.000000
135359.999999	13920000.000000
135419.000001	13920000.000000
135478.999997	13930000.000000
135539.999998	13930000.000000
135599.000000	13930000.000000
135659.000006	13950000.000000
135719.999997	13950000.000000
135778.999999	13950000.000000
135840.000000	13960000.000000
135899.999997	13950000.000000
135958.999998	13950000.000000
136020.000000	13970000.000000
136080.000006	13980000.000000
136138.999998	13990000.000000
136199.999999	13980000.000000
136260.000005	13980000.000000
136318.999997	13980000.000000
136379.999998	13980000.000000
136440.000005	13980000.000000
136499.000007	13990000.000000
136559.999998	14000000.000000
136620.000004	14000000.000000
136679.000006	14000000.000000
136739.999997	14000000.000000
136798.999999	14010000.000000
136859.000005	14030000.000000
136920.000006	14020000.000000
136978.999998	14030000.000000
137039.000005	14040000.000000
137100.000006	14040000.000000
137158.999997	14040000.000000
137219.000004	14050000.000000
137280.000005	14040000.000000
137338.999997	14060000.000000
137399.000003	14060000.000000
137460.000004	14060000.000000
137519.000006	14060000.000000
137640.000004	14060000.000000
137699.000005	14050000.000000
137760.000006	14060000.000000
137820.000003	14050000.000000
137879.000005	14060000.000000
137940.000006	14060000.000000
138000.000002	14060000.000000
138059.000004	14060000.000000
138120.000005	14040000.000000
138180.000002	14050000.000000
138239.000003	14050000.000000
138300.000004	14050000.000000
138360.000001	14060000.000000
138419.000003	14050000.000000
138480.000004	14050000.000000
138540.000000	14060000.000000
138599.000002	14060000.000000
138660.000003	14060000.000000
138720.000000	14060000.000000
138779.000001	14060000.000000
138840.000002	14060000.000000
138899.999999	14060000.000000
138959.000001	14060000.000000
139020.000002	14070000.000000
139079.999998	14060000.000000
139139.000000	14070000.000000
139200.000001	14080000.000000
139259.999998	14060000.000000
139318.999999	14060000.000000
139380.000000	14080000.000000
139439.000002	14070000.000000
139498.999999	14080000.000000
139560.000000	14090000.000000
139619.000002	14100000.000000
139678.999998	14090000.000000
139739.999999	14090000.000000
139799.000001	14100000.000000
139858.999997	14100000.000000
139919.999998	14110000.000000
139979.000000	14110000.000000
140038.999997	14120000.000000
140099.999998	14110000.000000
140159.000000	14110000.000000
140219.000006	14100000.000000
140279.999997	14100000.000000
140338.999999	14100000.000000
140399.000005	14110000.000000
140460.000006	14110000.000000
140518.999998	14110000.000000
140579.999999	14110000.000000
140640.000006	14100000.000000
140698.999998	14130000.000000
140759.999999	14130000.000000
140820.000005	14130000.000000
140878.999997	14130000.000000
140939.999998	14120000.000000
141000.000004	14120000.000000
141059.000006	14120000.000000
141119.999997	14130000.000000
141180.000004	14130000.000000
141239.000006	14120000.000000
141299.999997	14120000.000000
141360.000003	14130000.000000
141419.000005	14130000.000000
141480.000006	14130000.000000
141538.999998	14140000.000000
141599.000004	14130000.000000
141660.000005	14130000.000000
141718.999997	14140000.000000
141779.000004	14130000.000000
141840.000005	14150000.000000
141899.000007	14150000.000000
141959.000003	14140000.000000
142020.000004	14150000.000000
142079.000006	14150000.000000
142139.000002	14150000.000000
142200.000003	14160000.000000
142259.000005	14170000.000000
142319.000002	14160000.000000
142380.000003	14180000.000000
142439.000005	14170000.000000
142499.000001	14170000.000000
142560.000002	14180000.000000
142619.000004	14180000.000000
142680.000005	14180000.000000
142740.000001	14180000.000000
142799.000003	14180000.000000
142860.000004	14190000.000000
142920.000001	14190000.000000
142979.000003	14180000.000000
143040.000004	14190000.000000
143100.000000	14190000.000000
143159.000002	14180000.000000
143220.000003	14200000.000000
143279.999999	14190000.000000
143339.000001	14170000.000000
143400.000002	14210000.000000
143459.999999	14200000.000000
143519.000001	14200000.000000
143580.000002	14200000.000000
143639.999998	14200000.000000
143699.000000	14210000.000000
143760.000001	14210000.000000
143819.000003	14210000.000000
143878.999999	14220000.000000
143940.000000	14200000.000000
143999.000002	14180000.000000
144058.999998	14170000.000000
144120.000000	14190000.000000
144179.000001	14200000.000000
144238.999998	14220000.000000
144299.999999	14210000.000000
144359.000001	14210000.000000
144418.999997	14230000.000000
144479.999998	14230000.000000
144539.000000	14240000.000000
144599.000007	14240000.000000
144659.999998	14240000.000000
144718.999999	14240000.000000
144780.000000	14240000.000000
144839.999997	14240000.000000
144898.999999	14240000.000000
144960.000000	14260000.000000
145020.000006	14250000.000000
145078.999998	14250000.000000
145139.999999	14240000.000000
145200.000006	14250000.000000
145258.999997	14260000.000000
145319.999998	14240000.000000
145380.000005	14250000.000000
145438.999997	14250000.000000
145499.999998	14250000.000000
145560.000004	14260000.000000
145619.000006	14260000.000000
145679.999997	14260000.000000
145740.000004	14270000.000000
145799.000005	14270000.000000
145860.000006	14270000.000000
145918.999998	14270000.000000
145979.000005	14280000.000000
146040.000006	14280000.000000
146098.999998	14280000.000000
146159.000004	14280000.000000
146220.000005	14290000.000000
146278.999997	14290000.000000
146339.000003	14290000.000000
146400.000004	14290000.000000
146459.000006	14300000.000000
146519.000003	14280000.000000
146580.000004	14280000.000000
146639.000006	14280000.000000
146699.999997	14280000.000000
146760.000003	14290000.000000
146819.000005	14300000.000000
146880.000006	14290000.000000
146940.000002	14290000.000000
146999.000004	14290000.000000
147060.000005	14290000.000000
147120.000002	14290000.000000
147179.000004	14310000.000000
147240.000005	14300000.000000
147300.000001	14310000.000000
147359.000003	14300000.000000
147420.000004	14300000.000000
147480.000000	14300000.000000
147539.000002	14290000.000000
147600.000003	14290000.000000
147660.000000	14310000.000000
147719.000002	14310000.000000
147780.000003	14310000.000000
147839.999999	14320000.000000
147899.000001	14330000.000000
147960.000002	14330000.000000
148019.000004	14340000.000000
148079.000000	14340000.000000
148140.000001	14330000.000000
148199.000003	14340000.000000
148259.000000	14350000.000000
148320.000001	14350000.000000
148379.000003	14350000.000000
148440.000004	14350000.000000
148500.000000	14350000.000000
148559.000002	14380000.000000
148620.000003	14370000.000000
148679.999999	14370000.000000
148739.000001	14370000.000000
148800.000002	14370000.000000
148859.999999	14360000.000000
148919.000001	14370000.000000
148980.000002	14370000.000000
149039.999998	14360000.000000
149099.000000	14350000.000000
149160.000001	14300000.000000
149219.999997	14290000.000000
149278.999999	14300000.000000
149340.000000	14300000.000000
149399.999997	14300000.000000
149458.999998	14290000.000000
149520.000000	14290000.000000
149580.000006	14290000.000000
149638.999998	14300000.000000
149699.999999	14290000.000000
149760.000005	14280000.000000
149818.999997	14280000.000000
149879.999998	14300000.000000
149940.000005	14300000.000000
149999.000007	14290000.000000
150059.999998	14290000.000000
150118.999999	14280000.000000
150179.000006	14290000.000000
150239.999997	14290000.000000
150298.999999	14290000.000000
150359.000005	14280000.000000
150420.000006	14290000.000000
150478.999998	14300000.000000
150539.999999	14300000.000000
150600.000006	14290000.000000
150658.999997	14280000.000000
150719.999998	14290000.000000
150780.000005	14290000.000000
150838.999997	14310000.000000
150899.999998	14300000.000000
150960.000004	14290000.000000
151019.000006	14310000.000000
151079.999997	14320000.000000
151140.000004	14340000.000000
151199.000005	14350000.000000
151260.000006	14360000.000000
151320.000003	14370000.000000
151379.000005	14390000.000000
151440.000006	14380000.000000
151500.000002	14390000.000000
151559.000004	14390000.000000
151620.000005	14400000.000000
151680.000002	14400000.000000
151739.000003	14410000.000000
151800.000004	14410000.000000
151860.000001	14420000.000000
151919.000003	14420000.000000
151980.000004	14430000.000000
152039.000006	14420000.000000
152099.000002	14430000.000000
152160.000003	14440000.000000
152219.000005	14450000.000000
152279.000001	14440000.000000
152340.000002	14450000.000000
152399.000004	14440000.000000
152459.000001	14450000.000000
152520.000002	14440000.000000
152579.000004	14340000.000000
152640.000005	15600000.000000
152700.000001	14630000.000000
152759.000003	14890000.000000
152820.000004	15360000.000000
152880.000000	16090000.000000
152939.000002	16120000.000000
153000.000003	16120000.000000
153060.000000	16140000.000000
153119.000002	16130000.000000
153180.000003	16070000.000000
153239.999999	16040000.000000
153299.000001	16030000.000000
153360.000002	16010000.000000
153419.999998	16050000.000000
153479.000000	16040000.000000
153540.000001	16040000.000000
153599.999998	16040000.000000
153659.000000	16040000.000000
153720.000001	16040000.000000
153779.000003	16040000.000000
153838.999999	16080000.000000
153900.000000	16060000.000000
153959.000002	16080000.000000
154018.999998	16070000.000000
154079.999999	16100000.000000
154139.000001	16100000.000000
154198.999998	16090000.000000
154259.999999	16090000.000000
154319.000001	16070000.000000
154378.999997	16080000.000000
154439.999998	16070000.000000
154499.000000	16090000.000000
154559.000006	16080000.000000
154619.999997	16040000.000000
154678.999999	16030000.000000
154740.000000	16030000.000000
154799.999997	16040000.000000
154858.999998	16060000.000000
154920.000000	16050000.000000
154980.000006	16020000.000000
155038.999998	16020000.000000
155099.999999	16030000.000000
155160.000005	16000000.000000
155218.999997	15990000.000000
155279.999998	15990000.000000
155340.000005	16040000.000000
155399.000007	16080000.000000
155459.999998	16080000.000000
155520.000004	16100000.000000
155579.000006	16100000.000000
155639.999997	16080000.000000
155700.000003	16100000.000000
155759.000005	16090000.000000
155820.000006	16080000.000000
155878.999998	16060000.000000
155939.000005	16050000.000000
156000.000006	16070000.000000
156058.999997	16060000.000000
156119.000004	16040000.000000
156180.000005	16060000.000000
156238.999997	16040000.000000
156299.000003	16060000.000000
156360.000004	16050000.000000
156419.000006	16030000.000000
156479.000003	16020000.000000
156540.000004	16030000.000000
156599.000005	16030000.000000
156659.000002	16020000.000000
156720.000003	16020000.000000
156779.000005	16020000.000000
156840.000006	16030000.000000
156900.000002	16020000.000000
156959.000004	16030000.000000
157020.000005	16070000.000000
157080.000002	16070000.000000
157139.000003	16060000.000000
157200.000004	16070000.000000
157260.000001	16080000.000000
157319.000003	16050000.000000
157380.000004	16070000.000000
157440.000000	16060000.000000
157499.000002	16070000.000000
157560.000003	16080000.000000
157620.000000	16090000.000000
157679.000001	16080000.000000
157740.000002	16090000.000000
157799.999999	16080000.000000
157859.000001	16070000.000000
157920.000002	16090000.000000
157979.000004	16040000.000000
158039.000000	16060000.000000
158100.000001	16070000.000000
158159.000003	16060000.000000
158218.999999	16030000.000000
158280.000000	16020000.000000
158339.000002	16000000.000000
158398.999999	16000000.000000
158460.000000	16000000.000000
158519.000002	15980000.000000
158578.999998	15980000.000000
158639.999999	15950000.000000
158699.000001	15970000.000000
158758.999997	15940000.000000
158819.999998	15930000.000000
158879.000000	15940000.000000
158940.000001	15920000.000000
158999.999998	15940000.000000
159059.000000	15730000.000000
159120.000001	15880000.000000
159179.999997	15890000.000000
159238.999999	15880000.000000
159300.000000	15900000.000000
159360.000006	15900000.000000
159418.999998	15900000.000000
159479.999999	15870000.000000
159540.000006	15880000.000000
159598.999998	15880000.000000
159659.999999	15850000.000000
159720.000005	15860000.000000
159778.999997	15860000.000000
159839.999998	15850000.000000
159900.000004	15850000.000000
159959.000006	15840000.000000
160019.999997	15840000.000000
160078.999999	15830000.000000
160139.000006	15840000.000000
160199.999997	15840000.000000
160258.999998	15850000.000000
160319.000005	15840000.000000
160380.000006	15840000.000000
160438.999998	15830000.000000
160499.000004	15850000.000000
160560.000005	15840000.000000
160618.999997	15830000.000000
160679.000004	15820000.000000
160740.000005	15800000.000000
160799.000007	15820000.000000
160859.000003	15810000.000000
160920.000004	15820000.000000
160979.000006	15820000.000000
161039.000002	15810000.000000
161100.000003	15800000.000000
161159.000005	15780000.000000
161220.000006	15780000.000000
161280.000003	15780000.000000
161339.000005	15790000.000000
161400.000006	15780000.000000
161460.000002	15770000.000000
161519.000004	15770000.000000
161580.000005	15780000.000000
161640.000001	15770000.000000
161699.000003	15760000.000000
161760.000004	15740000.000000
161820.000001	15720000.000000
161879.000003	15730000.000000
161940.000004	15730000.000000
162000.000000	15720000.000000
162059.000002	15730000.000000
162120.000003	15740000.000000
162179.999999	15750000.000000
162239.000001	15730000.000000
162300.000002	15730000.000000
162359.999999	15720000.000000
162419.000001	15720000.000000
162480.000002	15720000.000000
162539.999998	15710000.000000
162599.000000	15700000.000000
162660.000001	15700000.000000
162719.999997	15690000.000000
162778.999999	15690000.000000
162840.000000	15710000.000000
162899.999997	15720000.000000
162958.999998	15710000.000000
163020.000000	15710000.000000
163079.000001	15700000.000000
163138.999998	15690000.000000
163199.999999	15680000.000000
163259.000001	15680000.000000
163318.999997	15670000.000000
163379.999998	15650000.000000
163439.000000	15650000.000000
163499.000007	15650000.000000
163559.999998	15660000.000000
163618.999999	15670000.000000
163679.000006	15670000.000000
163739.999997	15660000.000000
163798.999999	15650000.000000
163859.000005	15680000.000000
163920.000006	15700000.000000
163978.999998	15760000.000000
164039.000005	15790000.000000
164100.000006	15800000.000000
164158.999997	15810000.000000
164219.000004	15800000.000000
164280.000005	15790000.000000
164338.999997	15780000.000000
164399.999998	15780000.000000
164460.000004	15760000.000000
164519.000006	15750000.000000
164579.999997	15750000.000000
164640.000004	15750000.000000
164699.000005	15750000.000000
164760.000006	15750000.000000
164820.000003	15730000.000000
164879.000005	15730000.000000
164940.000006	15740000.000000
165000.000002	15740000.000000
165059.000004	15750000.000000
165120.000005	15750000.000000
165180.000002	15750000.000000
165239.000003	15730000.000000
165300.000004	15730000.000000
165359.000006	15720000.000000
165419.000003	15710000.000000
165480.000004	15710000.000000
165539.000006	15710000.000000
165599.000002	15700000.000000
165660.000003	15550000.000000
165719.000005	15570000.000000
165779.000001	15650000.000000
165840.000002	15670000.000000
165899.000004	15670000.000000
165959.000001	15670000.000000
166020.000002	15670000.000000
166079.000004	15570000.000000
166139.000000	15590000.000000
166200.000001	15610000.000000
166259.000003	15610000.000000
166318.999999	15600000.000000
166380.000000	15600000.000000
166439.000002	15600000.000000
166500.000003	15590000.000000
166560.000000	15600000.000000
166619.000002	15600000.000000
166680.000003	15570000.000000
166739.999999	15570000.000000
166799.000001	15570000.000000
166860.000002	15570000.000000
166919.999998	15580000.000000
166979.000000	15580000.000000
167040.000001	15570000.000000
167099.999998	15570000.000000
167159.000000	15560000.000000
167220.000001	15550000.000000
167279.999997	15550000.000000
167338.999999	15540000.000000
167400.000000	15530000.000000
167459.000002	15530000.000000
167518.999998	15530000.000000
167579.999999	15540000.000000
167639.000001	15560000.000000
167698.999998	15560000.000000
167759.999999	15550000.000000
167819.000001	15550000.000000
167878.999997	15560000.000000
167939.999998	15580000.000000
167999.000000	15570000.000000
168059.000006	15560000.000000
168119.999997	15560000.000000
168178.999999	15540000.000000
168239.000006	15550000.000000
168299.999997	15530000.000000
168358.999998	15540000.000000
168419.000005	15520000.000000
168480.000006	15540000.000000
168538.999998	15520000.000000
168599.999999	15530000.000000
168660.000005	15510000.000000
168718.999997	15530000.000000
168779.999998	15530000.000000
168840.000005	15540000.000000
168899.000007	15520000.000000
168959.999998	15520000.000000
169020.000004	15510000.000000
169079.000006	15500000.000000
169139.999997	15520000.000000
169200.000003	15570000.000000
169259.000005	15590000.000000
169320.000006	15600000.000000
169380.000003	15590000.000000
169439.000005	15570000.000000
169500.000006	15560000.000000
169558.999997	15550000.000000
169619.000004	15550000.000000
169680.000005	15530000.000000
169738.999997	15550000.000000
169799.000003	15560000.000000
169860.000004	15540000.000000
169919.000006	15540000.000000
169979.000003	15550000.000000
170040.000004	15550000.000000
170099.000005	15540000.000000
170159.000002	15550000.000000
170220.000003	15530000.000000
170279.000005	15540000.000000
170339.000001	15530000.000000
170400.000002	15530000.000000
170459.000004	15500000.000000
170519.000001	15510000.000000
170580.000002	15490000.000000
170639.000003	15500000.000000
170700.000004	15500000.000000
170760.000001	15490000.000000
170819.000003	15520000.000000
170880.000004	15520000.000000
170939.000006	15510000.000000
170999.000002	15500000.000000
171060.000003	15500000.000000
171120.000000	15520000.000000
171179.000001	15510000.000000
171240.000002	15510000.000000
171299.999999	15480000.000000
171359.000001	15490000.000000
171420.000002	15480000.000000
171479.000004	15480000.000000
171539.000000	15480000.000000
171600.000001	15480000.000000
171659.000003	15480000.000000
171718.999999	15460000.000000
171780.000000	15460000.000000
171839.000002	15480000.000000
171898.999999	15470000.000000
171960.000000	15480000.000000
172019.000002	15490000.000000
172078.999998	15490000.000000
172139.999999	15500000.000000
172199.000001	15470000.000000
172319.999998	15450000.000000
172379.000000	15350000.000000
172438.999997	15390000.000000
172499.999998	15450000.000000
172559.000000	15470000.000000
172619.000006	15460000.000000
172679.999997	15470000.000000
172738.999999	15470000.000000
172800.000000	15410000.000000
172860.000006	15370000.000000
172918.999998	15340000.000000
172979.999999	15330000.000000
173040.000006	15330000.000000
173098.999998	15340000.000000
173159.999999	15350000.000000
173220.000005	15350000.000000
173278.999997	15350000.000000
173339.999998	15350000.000000
173399.000000	15350000.000000
173459.000006	15380000.000000
173519.999997	15380000.000000
173578.999999	15380000.000000
173639.000006	15390000.000000
173699.999997	15390000.000000
173758.999998	15380000.000000
173819.000005	15380000.000000
173880.000006	15380000.000000
173938.999998	15380000.000000
173999.000004	15380000.000000
174060.000005	15370000.000000
174118.999997	15380000.000000
174179.000004	15410000.000000
174240.000005	15420000.000000
174299.000007	15410000.000000
174359.000003	15430000.000000
174420.000004	15430000.000000
174479.000006	15410000.000000
174539.000002	15410000.000000
174600.000003	15410000.000000
174659.000005	15410000.000000
174720.000006	15410000.000000
174780.000003	15400000.000000
174839.000005	15420000.000000
174900.000006	15410000.000000
174960.000002	15430000.000000
175019.000004	15430000.000000
175080.000005	15430000.000000
175140.000001	15430000.000000
175199.000003	15420000.000000
175260.000004	15410000.000000
175319.000006	15410000.000000
175379.000003	15400000.000000
175440.000004	15320000.000000
175499.000005	15260000.000000
175559.000002	15250000.000000
175620.000003	15250000.000000
175679.000005	15250000.000000
175739.000001	15260000.000000
175800.000002	15260000.000000
