   6.1167600e+05   2.7056800e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   6.5000000e-01   4.3950000e+00   2.0000000e+00   7.0000000e+00
   6.1166300e+05   2.7059100e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   4.5000000e-01   4.3880000e+00   2.0000000e+00   1.7000000e+01
   6.1172600e+05   2.7061200e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   4.0000000e-01   4.3970000e+00   2.0000000e+00   2.1000000e+01
   6.1165100e+05   2.7058000e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   9.5000000e-01   4.3570000e+00   2.0000000e+00   2.7000000e+01
   6.1167400e+05   2.7060100e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   9.0000000e-01   4.3950000e+00   2.0000000e+00   2.7000000e+01
   6.1168900e+05   2.7058600e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   4.5000000e-01   4.3800000e+00   2.0000000e+00   3.2000000e+01
   6.1170900e+05   2.7059900e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   6.0000000e-01   4.4160000e+00   2.0000000e+00   4.7000000e+01
   6.1170900e+05   2.7058200e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   5.0000000e-01   4.4070000e+00   2.0000000e+00   5.6000000e+01
   6.1167600e+05   2.7061400e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   4.5000000e-01   4.3860000e+00   3.0000000e+00   2.6000000e+01
   6.1168200e+05   2.7062000e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   6.0000000e-01   4.3990000e+00   3.0000000e+00   2.7000000e+01
   6.1170900e+05   2.7057200e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   8.5000000e-01   4.4240000e+00   3.0000000e+00   2.7000000e+01
   6.1164500e+05   2.7063200e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   8.5000000e-01   4.3610000e+00   3.0000000e+00   3.2000000e+01
   6.1165100e+05   2.7062400e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   1.5000000e+00   4.4070000e+00   4.0000000e+00   8.0000000e+00
   6.1170100e+05   2.7058900e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   6.0000000e-01   4.3970000e+00   4.0000000e+00   1.8000000e+01
   6.1168400e+05   2.7061200e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   6.5000000e-01   4.3610000e+00   4.0000000e+00   5.3000000e+01
   6.1170300e+05   2.7058200e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   1.2500000e+00   4.4280000e+00   5.0000000e+00   3.7000000e+01
   6.1169900e+05   2.7057800e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   1.2500000e+00   4.4640000e+00   6.0000000e+00   4.1000000e+01
   6.1168600e+05   2.7054900e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   5.5000000e-01   4.4640000e+00   7.0000000e+00   6.0000000e+00
   6.1170700e+05   2.7057600e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   7.5000000e-01   4.4550000e+00   7.0000000e+00   1.4000000e+01
   6.1166400e+05   2.7059500e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   8.0000000e-01   4.3680000e+00   7.0000000e+00   2.1000000e+01
   6.1167600e+05   2.7057800e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   6.5000000e-01   4.4030000e+00   7.0000000e+00   3.3000000e+01
   6.1163500e+05   2.7063800e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   6.5000000e-01   4.3820000e+00   8.0000000e+00   0.0000000e+00
   6.1164500e+05   2.7062800e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   1.2500000e+00   4.3860000e+00   8.0000000e+00   2.2000000e+01
   6.1170900e+05   2.7058400e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   7.0000000e-01   4.4220000e+00   8.0000000e+00   4.4000000e+01
   6.1166400e+05   2.7060900e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   6.5000000e-01   4.3550000e+00   9.0000000e+00   5.3000000e+01
   6.1166200e+05   2.7060500e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   1.3500000e+00   4.4030000e+00   1.2000000e+01   2.8000000e+01
   6.1168000e+05   2.7057200e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   7.5000000e-01   4.4180000e+00   1.2000000e+01   3.5000000e+01
   6.1165700e+05   2.7058700e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   7.0000000e-01   4.4090000e+00   1.2000000e+01   5.9000000e+01
   6.1166600e+05   2.7058600e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   4.5000000e-01   4.3840000e+00   1.3000000e+01   4.0000000e+00
   6.1169300e+05   2.7059300e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   1.3000000e+00   4.4200000e+00   1.3000000e+01   3.4000000e+01
   6.1164300e+05   2.7062800e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   1.5000000e+00   4.3970000e+00   1.3000000e+01   3.6000000e+01
   6.1168600e+05   2.7058700e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   5.0000000e-01   4.4220000e+00   1.3000000e+01   3.7000000e+01
   6.1168600e+05   2.7054900e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   8.0000000e-01   4.4030000e+00   1.3000000e+01   5.0000000e+01
   6.1162800e+05   2.7063200e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   9.5000000e-01   4.3510000e+00   1.4000000e+01   1.1000000e+01
   6.1169300e+05   2.7059900e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   7.0000000e-01   4.3030000e+00   1.4000000e+01   3.5000000e+01
   6.1167200e+05   2.7059300e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   8.5000000e-01   4.3660000e+00   1.4000000e+01   3.6000000e+01
   6.1168800e+05   2.7057600e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   9.5000000e-01   4.4050000e+00   1.4000000e+01   3.8000000e+01
   6.1165700e+05   2.7060900e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   1.2500000e+00   4.3800000e+00   1.4000000e+01   5.5000000e+01
   6.1170100e+05   2.7058700e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   1.0000000e+00   4.4030000e+00   1.5000000e+01   1.7000000e+01
   6.1167600e+05   2.7056100e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   1.2500000e+00   4.4120000e+00   1.5000000e+01   3.6000000e+01
   6.1168900e+05   2.7057400e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   7.0000000e-01   4.3240000e+00   1.5000000e+01   4.6000000e+01
   6.1165100e+05   2.7060300e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   7.0000000e-01   4.3800000e+00   1.6000000e+01   1.8000000e+01
   6.1169500e+05   2.7058000e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   1.2000000e+00   4.4220000e+00   1.6000000e+01   2.0000000e+01
   6.1165700e+05   2.7061800e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   7.5000000e-01   4.3570000e+00   1.6000000e+01   3.6000000e+01
   6.1171300e+05   2.7057200e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   8.0000000e-01   4.3340000e+00   1.6000000e+01   3.8000000e+01
   6.1170300e+05   2.7057800e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   1.1500000e+00   4.4300000e+00   1.6000000e+01   3.9000000e+01
   6.1167200e+05   2.7061600e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   1.0500000e+00   4.3890000e+00   1.6000000e+01   4.9000000e+01
   6.1163700e+05   2.7063600e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   6.5000000e-01   4.3840000e+00   1.7000000e+01   7.0000000e+00
   6.1163600e+05   2.7061800e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   1.4500000e+00   4.4050000e+00   1.7000000e+01   1.5000000e+01
   6.1164100e+05   2.7060300e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   1.3500000e+00   4.3780000e+00   1.7000000e+01   1.5000000e+01
   6.1167600e+05   2.7061600e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   7.0000000e-01   4.2860000e+00   1.7000000e+01   1.7000000e+01
   6.1164900e+05   2.7060300e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   6.5000000e-01   4.4240000e+00   1.7000000e+01   2.5000000e+01
   6.1167200e+05   2.7054700e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   7.5000000e-01   4.4470000e+00   1.7000000e+01   2.7000000e+01
   6.1161600e+05   2.7066100e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   5.5000000e-01   4.3760000e+00   1.7000000e+01   5.7000000e+01
   6.1170100e+05   2.7057000e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   8.5000000e-01   4.3320000e+00   1.8000000e+01   3.0000000e+00
   6.1162800e+05   2.7060700e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   6.0000000e-01   4.4010000e+00   1.8000000e+01   2.5000000e+01
   6.1166600e+05   2.7060300e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   9.0000000e-01   4.3820000e+00   1.8000000e+01   2.8000000e+01
   6.1161000e+05   2.7060500e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   7.0000000e-01   4.4070000e+00   1.8000000e+01   3.3000000e+01
   6.1166800e+05   2.7060700e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   6.0000000e-01   4.4090000e+00   1.8000000e+01   5.6000000e+01
   6.1169500e+05   2.7057800e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   1.0500000e+00   4.4140000e+00   1.9000000e+01   1.0000000e+00
   6.1164900e+05   2.7059700e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   7.5000000e-01   4.3930000e+00   1.9000000e+01   1.4000000e+01
   6.1165700e+05   2.7061600e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   5.0000000e-01   4.4240000e+00   1.9000000e+01   2.0000000e+01
   6.1168600e+05   2.7058900e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   7.5000000e-01   4.3740000e+00   1.9000000e+01   2.3000000e+01
   6.1168900e+05   2.7053600e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   9.0000000e-01   4.4030000e+00   1.9000000e+01   4.7000000e+01
   6.1166800e+05   2.7056600e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   1.8000000e+00   4.4200000e+00   1.9000000e+01   5.1000000e+01
   6.1168600e+05   2.7057200e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   5.5000000e-01   4.2700000e+00   2.0000000e+01   2.5000000e+01
   6.1166100e+05   2.7061800e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   4.5000000e-01   4.3890000e+00   2.0000000e+01   2.8000000e+01
   6.1170900e+05   2.7057800e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   5.5000000e-01   4.3910000e+00   2.0000000e+01   3.6000000e+01
   6.1167800e+05   2.7060700e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   6.0000000e-01   4.3640000e+00   2.0000000e+01   5.3000000e+01
   6.1169100e+05   2.7057200e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   8.5000000e-01   4.2800000e+00   2.0000000e+01   5.8000000e+01
   6.1160700e+05   2.7056800e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   1.0000000e+00   4.4300000e+00   2.1000000e+01   1.7000000e+01
   6.1168900e+05   2.7057400e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   4.0000000e-01   4.3410000e+00   2.1000000e+01   2.4000000e+01
   6.1164300e+05   2.7061300e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   8.0000000e-01   4.3760000e+00   2.1000000e+01   2.9000000e+01
   6.1166600e+05   2.7060900e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   8.0000000e-01   4.3890000e+00   2.1000000e+01   2.9000000e+01
   6.1167800e+05   2.7059100e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   4.5000000e-01   4.3280000e+00   2.1000000e+01   3.0000000e+01
   6.1165300e+05   2.7058000e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   8.5000000e-01   4.4260000e+00   2.1000000e+01   5.3000000e+01
   6.1170700e+05   2.7057600e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   1.1000000e+00   4.3360000e+00   2.2000000e+01   6.0000000e+00
   6.1171800e+05   2.7057800e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   4.0000000e-01   4.3680000e+00   2.2000000e+01   1.7000000e+01
   6.1165100e+05   2.7060300e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   9.5000000e-01   4.4610000e+00   2.2000000e+01   2.0000000e+01
   6.1167200e+05   2.7057600e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   6.5000000e-01   4.3300000e+00   2.2000000e+01   2.4000000e+01
   6.1169500e+05   2.7057400e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   8.0000000e-01   4.3720000e+00   2.2000000e+01   2.4000000e+01
   6.1159900e+05   2.7058400e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   8.0000000e-01   4.4240000e+00   2.2000000e+01   2.9000000e+01
   6.1165900e+05   2.7062600e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   1.0000000e+00   4.3930000e+00   2.2000000e+01   3.0000000e+01
   6.1163800e+05   2.7064100e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   7.0000000e-01   4.3990000e+00   2.3000000e+01   7.0000000e+00
   6.1163600e+05   2.7061400e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   9.0000000e-01   4.3550000e+00   2.3000000e+01   2.7000000e+01
   6.1166100e+05   2.7058900e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   1.0000000e+00   4.4510000e+00   2.3000000e+01   3.8000000e+01
   6.1164500e+05   2.7058200e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   6.5000000e-01   4.2300000e+00   2.3000000e+01   4.4000000e+01
   6.1164100e+05   2.7061800e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   1.5000000e+00   4.3950000e+00   2.3000000e+01   4.5000000e+01
   6.1166100e+05   2.7061600e+05   2.0060000e+03   1.2000000e+01   3.0000000e+00   6.0000000e-01   4.3930000e+00   2.3000000e+01   5.3000000e+01
   6.1170300e+05   2.7059100e+05   2.0060000e+03   1.2000000e+01   4.0000000e+00   1.1000000e+00   4.3640000e+00   0.0000000e+00   4.0000000e+00
   6.1167200e+05   2.7055100e+05   2.0060000e+03   1.2000000e+01   4.0000000e+00   4.5000000e-01   4.3890000e+00   0.0000000e+00   1.1000000e+01
   6.1169900e+05   2.7054100e+05   2.0060000e+03   1.2000000e+01   4.0000000e+00   5.5000000e-01   4.3050000e+00   0.0000000e+00   1.9000000e+01
   6.1169700e+05   2.7057800e+05   2.0060000e+03   1.2000000e+01   4.0000000e+00   6.5000000e-01   4.3200000e+00   0.0000000e+00   2.2000000e+01
   6.1168800e+05   2.7058900e+05   2.0060000e+03   1.2000000e+01   4.0000000e+00   5.0000000e-01   4.3950000e+00   0.0000000e+00   2.2000000e+01
   6.1166300e+05   2.7064300e+05   2.0060000e+03   1.2000000e+01   4.0000000e+00   3.0000000e-01   4.2630000e+00   0.0000000e+00   2.7000000e+01
   6.1165700e+05   2.7060700e+05   2.0060000e+03   1.2000000e+01   4.0000000e+00   1.0000000e+00   4.4280000e+00   0.0000000e+00   3.2000000e+01
   6.1168800e+05   2.7057000e+05   2.0060000e+03   1.2000000e+01   4.0000000e+00   2.5000000e-01   4.3490000e+00   0.0000000e+00   3.5000000e+01
   6.1172800e+05   2.7055300e+05   2.0060000e+03   1.2000000e+01   4.0000000e+00   9.5000000e-01   4.3590000e+00   0.0000000e+00   4.4000000e+01
   6.1165900e+05   2.7059900e+05   2.0060000e+03   1.2000000e+01   4.0000000e+00   6.0000000e-01   4.4110000e+00   0.0000000e+00   4.6000000e+01
   6.1164700e+05   2.7058800e+05   2.0060000e+03   1.2000000e+01   4.0000000e+00   3.5000000e-01   4.3680000e+00   1.0000000e+00   1.0000000e+00
   6.1171100e+05   2.7057000e+05   2.0060000e+03   1.2000000e+01   4.0000000e+00   9.5000000e-01   4.4240000e+00   1.0000000e+00   2.5000000e+01
   6.1169900e+05   2.7058200e+05   2.0060000e+03   1.2000000e+01   4.0000000e+00   7.0000000e-01   4.4050000e+00   1.0000000e+00   2.8000000e+01
   6.1167600e+05   2.7057400e+05   2.0060000e+03   1.2000000e+01   4.0000000e+00   4.0000000e-01   4.4740000e+00   1.0000000e+00   2.9000000e+01
   6.1164900e+05   2.7061100e+05   2.0060000e+03   1.2000000e+01   4.0000000e+00   1.1000000e+00   4.3930000e+00   1.0000000e+00   4.6000000e+01
   6.1163700e+05   2.7060300e+05   2.0060000e+03   1.2000000e+01   4.0000000e+00   7.5000000e-01   4.4050000e+00   1.0000000e+00   5.9000000e+01
   6.1169100e+05   2.7060500e+05   2.0060000e+03   1.2000000e+01   4.0000000e+00   1.4000000e+00   4.4390000e+00   2.0000000e+00   4.0000000e+00
   6.1167200e+05   2.7061100e+05   2.0060000e+03   1.2000000e+01   4.0000000e+00   8.0000000e-01   4.3850000e+00   2.0000000e+00   7.0000000e+00
   6.1169900e+05   2.7058600e+05   2.0060000e+03   1.2000000e+01   4.0000000e+00   4.0000000e-01   4.2610000e+00   2.0000000e+00   1.0000000e+01
   6.1174900e+05   2.7055100e+05   2.0060000e+03   1.2000000e+01   4.0000000e+00   2.0000000e-01   4.4320000e+00   2.0000000e+00   1.2000000e+01
   6.1165900e+05   2.7058500e+05   2.0060000e+03   1.2000000e+01   4.0000000e+00   4.0000000e-01   4.3780000e+00   2.0000000e+00   3.5000000e+01
   6.1174700e+05   2.7058200e+05   2.0060000e+03   1.2000000e+01   4.0000000e+00   5.5000000e-01   4.4120000e+00   2.0000000e+00   3.9000000e+01
   6.1169500e+05   2.7057400e+05   2.0060000e+03   1.2000000e+01   4.0000000e+00   6.0000000e-01   4.3370000e+00   2.0000000e+00   4.1000000e+01
   6.1171200e+05   2.7058200e+05   2.0060000e+03   1.2000000e+01   4.0000000e+00   5.0000000e-01   4.3410000e+00   2.0000000e+00   4.1000000e+01
   6.1163700e+05   2.7062800e+05   2.0060000e+03   1.2000000e+01   4.0000000e+00   7.5000000e-01   4.3740000e+00   2.0000000e+00   4.1000000e+01
   6.1174300e+05   2.7054900e+05   2.0060000e+03   1.2000000e+01   4.0000000e+00   4.5000000e-01   4.3300000e+00   2.0000000e+00   4.3000000e+01
   6.1173900e+05   2.7055700e+05   2.0060000e+03   1.2000000e+01   4.0000000e+00   4.0000000e-01   4.4530000e+00   2.0000000e+00   4.6000000e+01
   6.1165100e+05   2.7059300e+05   2.0060000e+03   1.2000000e+01   4.0000000e+00   6.0000000e-01   4.3740000e+00   3.0000000e+00   5.0000000e+00
   6.1169500e+05   2.7055300e+05   2.0060000e+03   1.2000000e+01   4.0000000e+00   8.0000000e-01   4.4300000e+00   3.0000000e+00   7.0000000e+00
   6.1168400e+05   2.7055900e+05   2.0060000e+03   1.2000000e+01   4.0000000e+00   5.0000000e-01   4.3160000e+00   3.0000000e+00   7.0000000e+00
   6.1168900e+05   2.7057600e+05   2.0060000e+03   1.2000000e+01   4.0000000e+00   7.5000000e-01   4.3280000e+00   3.0000000e+00   2.9000000e+01
   6.1169900e+05   2.7054300e+05   2.0060000e+03   1.2000000e+01   4.0000000e+00   5.5000000e-01   4.3240000e+00   3.0000000e+00   4.0000000e+01
   6.1162200e+05   2.7062200e+05   2.0060000e+03   1.2000000e+01   4.0000000e+00   8.5000000e-01   4.3780000e+00   3.0000000e+00   4.2000000e+01
   6.1170100e+05   2.7056100e+05   2.0060000e+03   1.2000000e+01   4.0000000e+00   5.0000000e-01   4.2510000e+00   3.0000000e+00   5.6000000e+01
   6.1170300e+05   2.7054500e+05   2.0060000e+03   1.2000000e+01   4.0000000e+00   4.0000000e-01   4.2780000e+00   4.0000000e+00   8.0000000e+00
   6.1165700e+05   2.7058600e+05   2.0060000e+03   1.2000000e+01   4.0000000e+00   5.5000000e-01   4.3950000e+00   4.0000000e+00   1.6000000e+01
   6.1159300e+05   2.7065700e+05   2.0060000e+03   1.2000000e+01   4.0000000e+00   7.0000000e-01   4.3510000e+00   4.0000000e+00   2.6000000e+01
   6.1169900e+05   2.7055900e+05   2.0060000e+03   1.2000000e+01   4.0000000e+00   6.5000000e-01   4.3890000e+00   4.0000000e+00   2.8000000e+01
   6.1165300e+05   2.7057000e+05   2.0060000e+03   1.2000000e+01   4.0000000e+00   6.0000000e-01   4.2630000e+00   4.0000000e+00   3.6000000e+01
   6.1166200e+05   2.7058400e+05   2.0060000e+03   1.2000000e+01   4.0000000e+00   1.5500000e+00   4.3990000e+00   5.0000000e+00   1.8000000e+01
   6.1169500e+05   2.7053900e+05   2.0060000e+03   1.2000000e+01   4.0000000e+00   8.0000000e-01   4.5180000e+00   5.0000000e+00   2.3000000e+01
   6.1165900e+05   2.7061400e+05   2.0060000e+03   1.2000000e+01   4.0000000e+00   7.0000000e-01   4.4050000e+00   5.0000000e+00   4.3000000e+01
   6.1169900e+05   2.7053700e+05   2.0060000e+03   1.2000000e+01   4.0000000e+00   4.5000000e-01   4.3510000e+00   5.0000000e+00   4.9000000e+01
   6.1167600e+05   2.7056800e+05   2.0060000e+03   1.2000000e+01   4.0000000e+00   1.0500000e+00   4.4840000e+00   5.0000000e+00   5.3000000e+01
   6.1171800e+05   2.7056600e+05   2.0060000e+03   1.2000000e+01   4.0000000e+00   1.3500000e+00   4.3430000e+00   5.0000000e+00   5.4000000e+01
   6.1167600e+05   2.7053600e+05   2.0060000e+03   1.2000000e+01   4.0000000e+00   9.5000000e-01   4.4080000e+00   5.0000000e+00   5.6000000e+01
   6.1170500e+05   2.7056100e+05   2.0060000e+03   1.2000000e+01   4.0000000e+00   9.0000000e-01   4.3430000e+00   6.0000000e+00   2.8000000e+01
   6.1170300e+05   2.7057800e+05   2.0060000e+03   1.2000000e+01   4.0000000e+00   9.5000000e-01   4.2820000e+00   6.0000000e+00   4.8000000e+01
   6.1167000e+05   2.7055900e+05   2.0060000e+03   1.2000000e+01   4.0000000e+00   9.5000000e-01   4.3970000e+00   6.0000000e+00   4.8000000e+01
   6.1169300e+05   2.7053600e+05   2.0060000e+03   1.2000000e+01   4.0000000e+00   1.0000000e+00   4.3490000e+00   7.0000000e+00   1.2000000e+01
   6.1160100e+05   2.7063900e+05   2.0060000e+03   1.2000000e+01   4.0000000e+00   7.0000000e-01   4.3850000e+00   7.0000000e+00   1.7000000e+01
   6.1168700e+05   2.7054900e+05   2.0060000e+03   1.2000000e+01   4.0000000e+00   9.5000000e-01   4.3410000e+00   7.0000000e+00   2.5000000e+01
   6.1173900e+05   2.7057400e+05   2.0060000e+03   1.2000000e+01   4.0000000e+00   7.5000000e-01   4.4030000e+00   7.0000000e+00   2.6000000e+01
   6.1169900e+05   2.7058800e+05   2.0060000e+03   1.2000000e+01   4.0000000e+00   7.0000000e-01   4.1610000e+00   7.0000000e+00   4.1000000e+01
   6.1163200e+05   2.7056800e+05   2.0060000e+03   1.2000000e+01   4.0000000e+00   7.0000000e-01   4.4070000e+00   7.0000000e+00   5.9000000e+01
   6.1167400e+05   2.7060700e+05   2.0060000e+03   1.2000000e+01   4.0000000e+00   9.5000000e-01   4.4100000e+00   8.0000000e+00   1.4000000e+01
   6.1175500e+05   2.7051400e+05   2.0060000e+03   1.2000000e+01   4.0000000e+00   8.0000000e-01   4.3680000e+00   8.0000000e+00   2.1000000e+01
   6.1168200e+05   2.7057800e+05   2.0060000e+03   1.2000000e+01   4.0000000e+00   6.0000000e-01   4.1680000e+00   9.0000000e+00   4.7000000e+01
   6.1158500e+05   2.7063400e+05   2.0060000e+03   1.2000000e+01   4.0000000e+00   1.0500000e+00   4.4050000e+00   9.0000000e+00   4.8000000e+01
   6.1174500e+05   2.7055700e+05   2.0060000e+03   1.2000000e+01   4.0000000e+00   1.1000000e+00   4.3350000e+00   1.0000000e+01   1.0000000e+00
   6.1172200e+05   2.7055100e+05   2.0060000e+03   1.2000000e+01   4.0000000e+00   8.0000000e-01   4.1930000e+00   1.0000000e+01   5.4000000e+01
   6.1169900e+05   2.7054900e+05   2.0060000e+03   1.2000000e+01   4.0000000e+00   6.0000000e-01   4.3550000e+00   1.1000000e+01   1.6000000e+01
   6.1160100e+05   2.7063000e+05   2.0060000e+03   1.2000000e+01   4.0000000e+00   1.1000000e+00   4.4110000e+00   1.1000000e+01   4.1000000e+01
   6.1178700e+05   2.7052800e+05   2.0060000e+03   1.2000000e+01   4.0000000e+00   1.0000000e+00   4.2800000e+00   1.2000000e+01   8.0000000e+00
   6.1164500e+05   2.7067800e+05   2.0060000e+03   1.2000000e+01   4.0000000e+00   6.5000000e-01   4.3400000e+00   1.2000000e+01   1.2000000e+01
