x	y
17699.000007	0.750000
17759.999998	0.750000
17820.000004	0.750000
17879.000006	0.750000
17939.999997	0.750000
18000.000003	0.750000
18059.000005	0.750000
18120.000006	0.750000
18180.000003	0.750000
18239.000005	0.750000
18300.000006	0.750000
18360.000002	0.750000
18419.000004	0.750000
18480.000005	0.750000
18540.000001	0.750000
18599.000003	0.750000
18660.000004	0.750000
18720.000001	0.750000
18779.000003	0.750000
18840.000004	0.750000
18900.000000	0.750000
18959.000002	0.750000
19020.000003	0.750000
19079.999999	0.750000
19139.000001	0.750000
19200.000002	0.750000
19259.999999	0.750000
19319.000001	0.750000
19380.000002	0.750000
19439.999998	0.750000
19499.000000	0.750000
19560.000001	0.750000
19619.999997	0.750000
19678.999999	0.750000
19740.000000	0.750000
19799.000002	0.750000
19858.999998	0.750000
19920.000000	0.750000
19979.000001	0.750000
20038.999998	0.750000
20099.999999	0.750000
20159.000001	0.750000
20218.999997	0.750000
20279.999998	0.750000
20339.000000	0.750000
20399.000007	0.750000
20459.999998	0.750000
20518.999999	0.750000
20579.000006	0.750000
20639.999997	0.750000
20698.999999	0.750000
20760.000000	0.750000
20820.000006	0.750000
20878.999998	0.750000
20939.000005	0.750000
21000.000006	0.750000
21058.999997	0.750000
21119.000004	0.750000
21180.000005	0.750000
21238.999997	0.750000
21299.000003	0.750000
21360.000004	0.750000
21419.000006	0.750000
21479.999997	0.750000
21540.000004	0.750000
21599.000005	0.750000
21660.000006	0.750000
21720.000003	1.166667
21779.000005	1.166667
21840.000006	1.166667
21900.000002	1.166667
21959.000004	1.166667
22020.000005	1.166667
22080.000002	1.166667
22139.000003	1.166667
22200.000004	1.166667
22260.000001	1.166667
22319.000003	1.166667
22380.000004	1.166667
22440.000000	1.166667
22499.000002	1.166667
22560.000003	1.166667
22619.000005	1.166667
22679.000001	1.166667
22740.000002	1.166667
22799.000004	1.166667
22859.000001	1.166667
22920.000002	1.166667
22979.000004	1.166667
23039.000000	1.166667
23100.000001	1.166667
23159.000003	1.166667
23218.999999	1.166667
23280.000000	1.166667
23339.000002	1.166667
23398.999999	1.166667
23460.000000	1.166667
23519.000002	1.166667
23580.000003	1.166667
23639.999999	1.166667
23699.000001	1.166667
23760.000002	1.166667
23819.999998	1.166667
23879.000000	1.166667
23940.000001	1.166667
23999.999998	1.166667
24059.000000	1.166667
24120.000001	1.166667
24179.999997	1.166667
24238.999999	1.166667
24300.000000	1.166667
24360.000006	1.166667
24418.999998	1.166667
24479.999999	1.166667
24540.000006	1.166667
24598.999998	1.166667
24659.999999	1.166667
24719.000001	1.166667
24778.999997	1.166667
24839.999998	1.166667
24899.000000	1.166667
24959.000006	1.166667
25019.999997	1.166667
25078.999999	1.166667
25139.000006	1.166667
25199.999997	1.166667
25258.999998	1.166667
25319.000005	1.166667
25380.000006	1.166667
25438.999998	1.166667
25499.000004	1.166667
25560.000005	1.166667
25618.999997	1.166667
25679.999998	1.166667
25740.000005	1.166667
25799.000007	1.166667
25859.999998	1.166667
25920.000004	1.166667
25979.000006	1.166667
26039.999997	1.166667
26100.000003	1.166667
26159.000005	1.166667
26220.000006	1.166667
26280.000003	1.166667
26339.000005	1.166667
26400.000006	1.166667
26460.000002	1.166667
26519.000004	1.166667
26580.000005	1.166667
26640.000001	1.166667
26699.000003	1.166667
26760.000004	1.166667
26819.000006	1.166667
26879.000003	1.166667
26940.000004	1.166667
26999.000005	1.166667
27059.000002	1.166667
27120.000003	1.166667
27179.000005	1.166667
27239.000001	1.166667
27300.000002	1.166667
27359.000004	1.166667
27419.000001	1.166667
27480.000002	1.166667
27539.000003	1.166667
27599.000000	1.166667
27660.000001	1.166667
27719.000003	1.166667
27778.999999	1.166667
27840.000000	1.166667
27899.000002	1.166667
27958.999998	1.166667
28020.000000	1.166667
28079.000001	1.166667
28140.000002	1.166667
28199.999999	1.166667
28259.000001	1.166667
28320.000002	1.166667
28379.999998	1.166667
28439.000000	1.166667
28500.000001	1.166667
28559.999998	1.166667
28618.999999	1.166667
28680.000000	1.166667
28739.000002	1.166667
28798.999999	1.166667
28860.000000	1.166667
28919.000002	1.666667
28978.999998	1.666667
29039.999999	1.666667
29099.000001	1.666667
29158.999997	1.666667
29219.999998	1.666667
29279.000000	1.666667
29338.999997	1.666667
29399.999998	1.666667
29459.000000	1.666667
29519.000006	1.666667
29579.999997	1.666667
29638.999999	1.666667
29699.000005	1.666667
29760.000006	1.666667
29818.999998	1.666667
29879.000005	1.666667
29940.000006	1.666667
29998.999998	1.666667
30059.000004	1.666667
30120.000005	1.666667
30178.999997	1.666667
30239.999998	1.666667
30300.000004	1.666667
30359.000006	1.666667
30419.999997	1.666667
30478.999999	1.666667
30539.000006	1.666667
30599.999997	1.666667
30658.999998	1.666667
30719.000005	1.666667
30780.000006	1.666667
30838.999998	1.666667
30899.000004	1.666667
30960.000005	1.666667
31018.999997	1.666667
31079.000004	1.666667
31140.000005	1.666667
31199.000007	1.666667
31259.000003	1.666667
31320.000004	1.666667
31379.000006	1.666667
31439.000002	1.666667
31500.000003	1.666667
31559.000005	1.666667
31619.000002	1.666667
31680.000003	1.666667
31739.000005	1.666667
31799.000001	1.666667
31860.000002	1.666667
31919.000004	1.666667
31979.000000	1.666667
32040.000001	1.666667
32099.000003	1.666667
32160.000004	1.666667
32220.000001	1.666667
32279.000003	1.666667
32340.000004	1.666667
32400.000000	1.666667
32459.000002	1.666667
32520.000003	1.666667
32579.999999	1.666667
32639.000001	1.666667
32700.000002	1.666667
32759.000004	1.666667
32819.000001	1.666667
32880.000002	1.666667
32939.000003	1.666667
32999.000000	1.666667
33060.000001	1.666667
33119.000003	1.666667
33178.999999	1.666667
33240.000000	1.666667
33299.000002	1.666667
33358.999998	1.666667
33420.000000	1.666667
33479.000001	1.666667
33538.999998	1.666667
33599.999999	1.666667
33659.000001	1.666667
33718.999997	1.666667
33779.999998	1.666667
33839.000000	1.666667
33899.000007	1.666667
33959.999998	1.666667
34018.999999	1.666667
34080.000000	1.666667
34139.999997	1.666667
34198.999999	1.666667
34260.000000	1.666667
34320.000006	1.666667
34378.999998	1.666667
34439.999999	1.666667
34500.000006	1.666667
34558.999997	1.666667
34619.999998	1.666667
34680.000005	1.666667
34738.999997	1.666667
34799.999998	1.666667
34860.000004	1.666667
34919.000006	1.666667
34979.999997	1.666667
35038.999999	1.666667
35099.000005	1.666667
35160.000006	1.666667
35218.999998	1.666667
35279.000005	1.666667
35340.000006	1.666667
35398.999998	1.666667
35459.000004	1.666667
35520.000005	1.666667
35578.999997	1.666667
35639.000003	1.666667
35700.000004	1.666667
35759.000006	1.666667
35819.000003	1.666667
35880.000004	1.666667
35939.000006	1.666667
35999.999997	1.666667
36060.000003	1.666667
36119.000005	1.666667
36180.000006	1.666667
