   seq_no d_days lat lon mag
   6.1000000e+01   9.4347222e-01   4.7585737e+01   7.5944446e+00   8.0000000e-01
   6.2000000e+01   9.4434028e-01   4.7585791e+01   7.5943119e+00   1.1500000e+00
   6.3000000e+01   9.5104167e-01   4.7586134e+01   7.5939010e+00   1.0500000e+00
   6.4000000e+01   9.6341435e-01   4.7586314e+01   7.5934364e+00   6.5000000e-01
   6.6000000e+01   9.6887731e-01   4.7586017e+01   7.5934886e+00   1.3500000e+00
   6.5000000e+01   9.6894676e-01   4.7586152e+01   7.5934226e+00   1.4500000e+00
   6.7000000e+01   9.7026620e-01   4.7586134e+01   7.5939542e+00   7.0000000e-01
   6.8000000e+01   9.7583333e-01   4.7586017e+01   7.5935949e+00   6.5000000e-01
   6.9000000e+01   9.7745370e-01   4.7585513e+01   7.5938989e+00   7.5000000e-01
   7.0000000e+01   9.9841435e-01   4.7586539e+01   7.5931581e+00   5.5000000e-01
   7.1000000e+01   1.0021875e+00   4.7585719e+01   7.5942850e+00   8.5000000e-01
   7.2000000e+01   1.0176273e+00   4.7586054e+01   7.5933159e+00   6.0000000e-01
   7.3000000e+01   1.0198843e+00   4.7586017e+01   7.5938209e+00   9.0000000e-01
   7.4000000e+01   1.0230093e+00   4.7586036e+01   7.5930766e+00   7.0000000e-01
   7.5000000e+01   1.0392130e+00   4.7586053e+01   7.5938476e+00   6.0000000e-01
   7.6000000e+01   1.0428241e+00   4.7585792e+01   7.5942055e+00   1.0500000e+00
   7.7000000e+01   1.0518171e+00   4.7585963e+01   7.5935947e+00   7.5000000e-01
   7.8000000e+01   1.0557755e+00   4.7586134e+01   7.5937016e+00   5.0000000e-01
   7.9000000e+01   1.0576620e+00   4.7585891e+01   7.5940862e+00   7.5000000e-01
   8.0000000e+01   1.0748495e+00   4.7585414e+01   7.5941245e+00   9.0000000e-01
   8.1000000e+01   1.0771296e+00   4.7585684e+01   7.5938463e+00   1.8000000e+00
   8.2000000e+01   1.1010648e+00   4.7585738e+01   7.5940857e+00   5.5000000e-01
   8.3000000e+01   1.1033565e+00   4.7586152e+01   7.5937549e+00   4.5000000e-01
   8.4000000e+01   1.1089005e+00   4.7585791e+01   7.5943916e+00   5.5000000e-01
   8.5000000e+01   1.1206944e+00   4.7586053e+01   7.5939805e+00   6.0000000e-01
   8.6000000e+01   1.1240046e+00   4.7585738e+01   7.5941522e+00   8.5000000e-01
   8.7000000e+01   1.1370602e+00   4.7585703e+01   7.5930356e+00   1.0000000e+00
   8.8000000e+01   1.1420949e+00   4.7585756e+01   7.5941257e+00   4.0000000e-01
   9.0000000e+01   1.1453472e+00   4.7586071e+01   7.5938210e+00   8.0000000e-01
   8.9000000e+01   1.1455440e+00   4.7586107e+01   7.5935155e+00   8.0000000e-01
   9.1000000e+01   1.1460648e+00   4.7585909e+01   7.5939800e+00   4.5000000e-01
   9.2000000e+01   1.1623611e+00   4.7585810e+01   7.5936474e+00   8.5000000e-01
   9.3000000e+01   1.1713194e+00   4.7585773e+01   7.5943650e+00   1.1000000e+00
